AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,137.8,132.3,126.5,116.7,125.1,103.5,112.5,119.3,124.1,94.3,104.5,135.5,180.1,104.0,124.4,139.0,182.0,208.1,227.4
Current_Liabilities,94.5,95.3,92.3,116.2,138.5,135.0,100.5,116.9,109.1,132.7,131.4,134.4,122.3,184.6,205.7,176.9,223.0,246.0,261.1
Diluted_EPS,-0.068,1.316,0.073,0.165,0.197,0.102,0.083,-0.317,0.118,-0.813,-0.352,-1.4,2.321,-9.528,0.183,-0.8440000000000001,-0.223,-0.377,0.584
Goodwill_Intangibles,191.7,198.0,191.6,199.6,207.6,216.1,179.1,186.3,193.5,200.1,215.6,193.9,23.7,400.5,615.8,641.2,666.7,692.1,717.5
Inventory,16.2,13.7,14.3,12.3,9.5,7.5,5.5,6.6,8.9,11.7,13.5,25.4,0.5,3.4,3.3,3.0,3.1,3.4,4.3
LT_Debt,38.2,66.4,66.0,49.5,61.3,61.3,66.4,66.8,71.8,72.2,77.2,91.8,0.0,271.3,285.6,415.1,429.0,446.1,460.5
Revenue,42.5,50.4,34.2,35.1,36.5,33.3,25.5,25.4,26.8,30.2,34.6,20.6,20.9,59.2,55.1,57.2,57.9,42.6,77.5
Shares_Diluted,51.005,67.266,57.386,47.579,46.127,45.026,45.055,44.706,38.4795,29.961,29.891,24.6395,17.7628,20.217,18.1867,16.12,64.23899999999999,64.03399999999999,82.69
Total_Assets,414.3,413.9,323.3,322.0,339.1,326.5,299.3,312.0,325.4,303.3,332.8,345.7,219.3,527.2,756.9,812.9,883.5,932.9,983.5
Total_Liabilities,163.6,188.2,188.4,193.6,227.3,224.1,202.4,219.8,220.1,247.8,256.8,260.7,135.2,469.2,508.4,615.4,674.9,712.5,741.1
