AAII_QTR_DATA,06/28/2020,03/29/2020,12/29/2019,09/29/2019,06/30/2019,03/31/2019,12/30/2018,09/30/2018
Current_Assets,185.4,171.8,193.7,187.5,240.7,239.7,270.8,283.9
Current_Liabilities,167.5,164.8,175.4,184.9,232.4,198.4,210.5,233.7
Diluted_EPS,-0.017,-1.249,-0.184,-0.613,0.075,-0.131,0.068,-0.113
Goodwill_Intangibles,193.9,196.0,207.6,226.2,228.3,233.1,236.5,243.6
Inventory,3.7,4.8,4.8,5.7,6.5,9.3,9.6,11.4
LT_Debt,0.1,0.1,6.9,6.8,6.8,6.8,6.8,6.8
Revenue,183.1,216.5,252.3,236.0,250.3,244.5,283.5,255.8
Shares_Diluted,36.462,36.294,36.038,35.863,35.866,35.628,35.574,35.409
Total_Assets,599.6,603.7,682.3,701.7,760.6,792.3,726.6,747.6
Total_Liabilities,368.0,372.8,397.5,400.5,438.3,419.8,353.3,374.0
