AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,53.3,48.9,50.9,61.3,72.5,56.4,63.0,53.1,76.6,69.5,70.5,78.9,80.3,55.0,55.4,57.3,61.5,58.3,57.9
Current_Liabilities,34.0,28.0,33.1,28.5,38.7,25.0,32.0,25.9,160.7,466.4,462.8,461.1,460.2,454.2,451.0,451.5,447.9,444.4,454.1
Diluted_EPS,-0.199,0.123,-0.349,-0.227,0.774,0.119,0.642,-1.41,0.583,-0.677,-1.545,-2.177,0.532,-0.052,-0.2689999999999999,-0.597,2.003,1.3159999999999998,-0.305
Goodwill_Intangibles,342.3,342.3,342.3,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,344.1,354.5,354.5,354.5,355.8,355.8,355.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,304.0,303.6,303.1,302.6,302.1,301.7,301.2,300.8,307.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,48.9,41.3,37.5,40.4,46.0,39.0,36.2,24.6,40.2,30.0,15.5,36.3,46.1,36.3,36.9,37.4,39.6,34.0,34.8
Shares_Diluted,7.382,7.382,7.382,7.382,7.482,7.125,6.805,6.582,6.582,6.582,6.582,6.582000000000001,9.622,6.582000000000002,6.5820000000000025,6.5820000000000025,6.585,6.5829999999999975,6.557
Total_Assets,441.6,436.7,435.2,432.8,444.6,428.6,436.3,426.1,451.2,446.4,444.6,453.4,469.0,455.2,454.1,455.1,444.3,437.7,437.4
Total_Liabilities,423.5,417.2,416.7,411.7,421.9,411.7,420.2,414.4,556.6,555.6,549.4,548.0,549.3,540.6,539.2,538.4,523.7,530.2,538.6
