AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2.5,4.5,5.1,4.7,4.2,5.3,4.7,4.2,5.1,8.1,7.2,7.6,5.0,5.8,6.1,2.5,2.8,2.5,1.9
Current_Liabilities,19.4,17.9,17.8,17.5,14.3,23.1,20.0,17.4,14.2,16.1,11.0,10.2,9.6,12.2,6.9,1.5,1.7,1.6,1.4
Diluted_EPS,-0.025,-0.019,-0.013,-0.008,-0.014,-0.02,-0.025,-0.038,-0.015,-0.075,-0.563,-0.04,-0.03,-0.001,-0.033,-0.024,-0.012,-0.103,-0.017
Goodwill_Intangibles,23.8,24.2,24.5,24.9,25.3,25.7,26.1,26.5,26.9,27.3,34.2,89.5,72.4,73.3,20.8,1.3,1.3,1.3,1.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
LT_Debt,24.9,25.1,23.6,22.2,24.2,15.2,14.0,13.8,16.5,17.0,18.6,18.6,0.0,0.0,0.0,0.0,0.0,0.0,1.4
Revenue,1.5,5.2,5.2,5.7,3.5,4.3,3.8,2.4,2.4,6.4,4.9,2.3,2.3,3.1,2.1,1.8,1.1,1.7,0.2
Shares_Diluted,149.7089,149.3433,149.1595,149.1595,149.1014,147.4991,125.7447,120.3531,118.9798,125.8162,110.9958,107.4272,106.0986,78.1512,64.2675,65.3763,62.9007,51.5604,51.728
Total_Assets,26.8,29.2,30.3,30.7,30.0,31.6,31.5,31.6,33.1,36.5,42.8,98.6,78.6,80.5,28.4,5.0,5.4,5.0,5.0
Total_Liabilities,44.6,43.3,41.8,40.4,38.5,38.3,34.0,31.3,30.7,33.0,29.9,29.3,10.3,13.0,7.2,1.6,1.9,1.6,2.7
