AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,741.2,697.2,668.3,655.2,640.6,619.3,596.3,162.6,159.0,,,,,,
Current_Liabilities,202.8,181.8,155.6,147.3,135.8,119.1,98.6,85.1,84.1,,,,,,
Diluted_EPS,-0.064,-0.346,-0.464,-0.383,-0.315,-0.462,-0.981,-0.005,-0.375,-0.29,-0.088,0.001,-0.062,-0.123,-0.085
Goodwill_Intangibles,12.5,12.5,7.0,6.4,5.5,4.6,4.2,3.7,3.2,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,115.7,103.8,96.1,88.4,81.2,73.0,63.6,58.8,55.4,48.3,45.3,40.0,28.1,23.2,19.4
Shares_Diluted,40.618,40.25,39.753,39.274,38.59,37.932,29.531,37.4184,35.8922,,,,,,
Total_Assets,790.4,747.3,713.7,701.1,684.5,661.3,617.8,181.7,176.9,,,,,,
Total_Liabilities,225.2,205.3,179.9,172.8,163.8,148.3,107.0,92.9,92.1,,,,,,
