AAII_QTR_DATA,12/31/2022,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016
Current_Assets,3.9,5.0,11.0,19.4,13.6,7.0,5.0,5.0,6.0,6.3,10.5,15.1,18.0
Current_Liabilities,3.7,3.1,5.0,5.5,1.8,3.3,2.0,1.3,1.6,2.6,5.0,4.2,1.8
Diluted_EPS,-0.616,-0.578,-0.661,-0.106,-0.392,-0.517,-0.569,-1.131,-0.741,-0.868,0.06,-1.04,-0.6729999999999999
Goodwill_Intangibles,12.0,12.6,13.9,14.5,7.8,8.2,8.6,8.9,9.5,9.9,10.7,12.3,14.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,10.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1
Shares_Diluted,14.5661,13.2916,13.2014,12.7927,10.7422,8.4134,6.8331,6.0006,5.5219,5.0516,5.0448,4.8304,4.5263
Total_Assets,18.4,22.5,29.5,38.4,26.2,15.2,13.5,14.0,17.4,19.1,26.8,27.8,32.9
Total_Liabilities,10.7,10.4,12.7,13.4,5.2,5.9,5.4,4.6,4.9,6.1,8.5,8.2,9.9
