AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,9183.4,7728.2,6873.8,6896.0,6766.0,6348.8,6149.6,5221.2,4751.0
Current_Liabilities,3836.4,3991.9,3205.2,2930.6,3329.9,2957.1,2859.2,2486.9,2402.3
Diluted_EPS,0.127,0.054,0.08,0.1,0.013,0.012,0.021,0.026,0.052000000000000005
Goodwill_Intangibles,88.8,91.2,96.9,101.8,110.3,115.3,122.9,144.4,
Inventory,669.2,616.7,628.9,645.8,647.2,661.6,593.0,698.0,697.0
LT_Debt,2696.7,2859.9,2385.1,2963.7,2649.9,2551.5,2179.4,2378.3,2441.2
Revenue,938.5,904.9,839.4,816.5,790.9,668.9,787.6,850.7,890.7
Shares_Diluted,1161.172,1193.59,1373.39,1156.723,1012.728,1011.953,999.2483,1008.034,994.9507
Total_Assets,20388.2,17834.9,16437.8,16154.4,16105.7,15100.9,14424.3,13367.7,12883.8
Total_Liabilities,13378.1,11514.1,10204.6,10044.4,10082.7,9071.6,8406.5,7354.5,7244.4
