AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,5507.0,5489.0,5812.0,6493.0,6306.0,5223.0,5917.0,5029.0,4237.0,4675.0,4025.0,4010.0
Current_Liabilities,7220.0,7008.0,6189.0,6483.0,6486.0,5953.0,6131.0,5917.0,4984.0,4444.0,3764.0,4126.0
Diluted_EPS,0.559,0.174,1.236,-0.549,1.368,0.906,0.54,0.606,0.599,0.678,0.724,0.283
Goodwill_Intangibles,5644.0,5652.0,5529.0,5824.0,5951.0,6066.0,6139.0,6233.0,6229.0,6367.0,6298.0,6216.0
Inventory,2191.0,2179.0,2201.0,2473.0,2323.0,1795.0,1638.0,1490.0,1399.0,1353.0,1309.0,1388.0
LT_Debt,7322.0,7540.0,8363.0,8847.0,8265.0,7722.0,7755.0,6970.0,6941.0,7783.0,7679.0,7158.0
Revenue,3489.0,3548.0,3951.0,4134.0,3716.0,3674.0,3553.0,3459.0,3125.0,3102.0,3093.0,2801.0
Shares_Diluted,316.667,316.366,317.061,317.006,325.916,327.646,331.595,333.378,333.673,334.804,332.654,331.717
Total_Assets,20109.0,19909.0,20053.0,20926.0,20926.0,19714.0,20132.0,19146.0,17979.0,18252.0,16972.0,16610.0
Total_Liabilities,16470.0,16448.0,16574.0,17461.0,17028.0,16087.0,16428.0,15507.0,14487.0,14977.0,14086.0,13848.0
