AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
Current_Assets,25.4,25.0,24.0,24.7,,0.0,14.7,0.0,0.1,0.1,0.1
Current_Liabilities,22.0,84.8,22.7,26.6,0.0,0.7,15.3,0.6,0.6,0.5,0.5
Diluted_EPS,-0.057,-0.187,-0.065,-0.008,0.0,0.0,0.0,0.001,0.0,-0.001,-0.027000000000000003
Goodwill_Intangibles,17.1,18.1,18.6,0.0,,,0.0,,,,
Inventory,1.3,1.4,2.1,1.1,,,0.0,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,4.7,4.2,4.5,2.3,1.6,1.6,0.9,1.6,1.9,0.2,0.3
Shares_Diluted,364.6867,334.0727,357.664,336.2849,333.9105,1133.911,333.9105,333.9105,333.9105,21.5369,16.4783
Total_Assets,42.6,43.1,42.6,26.0,0.0,0.0,15.3,0.1,0.2,0.2,0.2
Total_Liabilities,22.2,85.0,22.9,27.3,0.0,0.7,15.5,0.6,0.6,0.6,0.6
