AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,394.9,392.5,356.7,432.9,391.0,380.5,362.0,411.3,449.5,468.1,350.6,299.5,275.8,271.7,224.1,232.7
Current_Liabilities,427.4,380.2,374.3,454.3,449.2,456.1,456.3,437.5,442.0,316.1,326.9,314.7,313.0,297.4,222.5,219.3
Diluted_EPS,0.905,0.967,1.037,1.368,2.43,1.503,1.357,2.164,1.042,0.957,0.835,1.034,1.025,0.9520000000000001,0.835,0.96
Goodwill_Intangibles,1395.9,1311.2,1307.3,1306.1,1003.2,1003.0,1006.9,1015.6,1018.9,789.3,723.2,726.9,726.8,712.3,373.6,368.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,442.4,429.5,432.1,434.8,179.4,231.4,204.5,300.6,392.7,379.9,232.3,231.6,266.5,303.7,5.8,54.9
Revenue,557.9,545.3,559.3,553.5,564.2,537.1,550.7,544.1,485.1,491.7,500.7,494.6,493.0,467.3,434.4,417.3
Shares_Diluted,32.681,32.766,32.825,32.899,32.981,33.19,33.271,33.26,33.285,33.234,33.128,33.001999999999995,32.933,32.893,32.88,32.691
Total_Assets,2001.0,1908.4,1857.0,1937.6,1599.6,1573.2,1567.2,1602.7,1645.5,1440.1,1262.7,1212.4,1205.9,1184.2,717.1,725.9
Total_Liabilities,1015.3,941.6,925.6,1032.4,725.3,785.1,758.0,846.5,924.6,760.9,622.3,609.8,644.1,664.0,235.5,281.7
