AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,283.4,308.4,54.2,64.0,80.7,43.4,46.2,51.6,50.2,19.5,19.2,27.9
Current_Liabilities,38.6,14.2,17.3,22.4,16.7,10.1,10.2,11.7,9.9,6.0,6.7,8.8
Diluted_EPS,0.235,-0.079,-0.109,-0.011,0.187,-0.058,-0.183,0.074,-0.062,-0.05,-0.047,-0.04
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,235.5,281.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,81.0646,79.2458,78.3761,77.1131,77.6714,74.3857,69.1114,67.0436,65.4936,63.7908,63.3176,62.6916
Total_Assets,1073.5,1034.6,747.7,733.4,716.3,655.9,647.8,513.3,496.9,454.5,449.4,450.4
Total_Liabilities,313.8,321.6,45.4,48.2,43.8,32.6,33.1,38.4,37.3,33.2,34.3,37.5
