AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,199.6,202.2,189.1,187.2,201.1,185.8,165.8,169.9,191.4,219.7,221.2,230.7,225.2,236.4,231.0,239.1
Current_Liabilities,95.9,99.8,90.8,93.0,90.9,85.5,89.8,172.1,99.3,108.4,111.6,120.0,124.8,128.6,102.5,103.5
Diluted_EPS,0.15,-0.041,0.058,0.019,0.171,0.176,0.304,0.066,-0.129,-2.439,0.233,0.531,0.612,0.9059999999999999,0.2,0.503
Goodwill_Intangibles,107.3,107.4,107.6,107.7,107.8,107.9,108.0,108.1,108.2,108.3,230.9,231.2,231.4,232.0,232.5,232.6
Inventory,52.6,48.2,45.4,44.1,38.9,39.1,38.2,42.9,41.5,52.3,50.2,53.5,49.3,50.1,45.7,47.2
LT_Debt,187.0,189.8,188.6,188.5,208.3,208.2,259.4,189.6,286.6,302.4,305.3,297.1,290.0,294.9,289.8,295.7
Revenue,120.9,115.3,125.1,118.0,118.7,108.4,113.7,105.4,115.7,152.4,156.8,173.2,169.0,169.2,173.2,182.1
Shares_Diluted,47.143,46.298,46.261,47.125,47.103,45.964,44.498,44.899,44.47,44.447,44.381,44.716,44.815,44.733999999999995,44.227,44.591
Total_Assets,577.5,584.9,580.9,586.3,598.4,584.4,568.6,590.8,614.4,646.6,774.7,787.7,781.5,791.8,648.8,666.6
Total_Liabilities,408.4,423.1,424.4,429.7,448.4,442.6,497.1,523.2,552.3,580.9,596.8,597.5,593.3,608.6,492.1,509.2
