AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1253.7,1331.4,1446.7,1464.7,1443.5,1368.2,1246.6,1210.9,1236.9,1339.8,1329.2,1271.2,1298.1,1244.1,1126.4,1114.8
Current_Liabilities,424.5,369.0,329.5,366.3,340.6,341.4,328.1,392.3,535.6,594.8,792.0,707.4,642.7,642.6,575.9,591.2
Diluted_EPS,0.635,0.741,0.466,0.759,0.741,1.041,0.641,0.894,0.606,1.414,0.825,1.033,1.023,1.202,0.767,1.161
Goodwill_Intangibles,1264.0,1318.5,1338.8,1364.6,1394.7,1392.9,1441.3,1415.0,1391.5,1388.2,1408.9,1409.8,1449.3,1450.6,1482.8,1514.1
Inventory,503.7,484.9,451.8,420.0,427.5,422.3,445.5,437.9,505.9,530.9,520.3,516.8,531.2,534.3,524.5,549.6
LT_Debt,716.7,728.2,729.8,734.1,739.1,736.1,745.5,736.8,729.2,869.2,729.2,864.9,1011.1,1000.5,1024.9,1092.4
Revenue,614.3,586.8,541.6,570.2,556.7,581.3,537.6,531.3,523.8,720.2,720.4,736.5,752.0,758.8,652.8,719.4
Shares_Diluted,62.088,64.618,65.099,65.723,65.91,65.654,64.892,64.017,63.427,64.564,64.673,64.681,64.633,64.564,64.059,64.158
Total_Assets,3755.8,3890.5,4035.2,4091.0,4088.7,4020.8,3959.5,3903.3,3906.7,4060.3,4007.2,3956.5,4015.6,3965.9,3860.5,3790.6
Total_Liabilities,1846.2,1838.7,1811.8,1876.2,1887.0,1887.5,1896.0,1910.7,1996.9,2152.6,2208.6,2229.8,2311.3,2273.1,2229.7,2252.5
