AAII_QTR_DATA,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,50.8,64.4,79.4,71.4,68.2,98.9,122.4,115.3,95.6,82.2,93.4,110.4,113.2,55.0
Current_Liabilities,62.0,82.2,100.9,116.7,110.2,102.3,100.3,94.5,62.3,40.9,34.6,32.3,33.2,21.6
Diluted_EPS,-6.429,-1.125,0.683,-33.404,-51.851,-60.45,8.177,-26.507,-0.106,-0.258,-0.224,0.003,0.061,
Goodwill_Intangibles,0.2,0.3,0.3,0.4,0.4,0.4,0.4,0.3,0.3,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,56.2,51.1,83.2,81.6,102.4,105.7,126.4,107.0,69.0,31.3,37.6,40.0,47.0,36.8
Shares_Diluted,0.4148,0.3941,0.3881,0.3712,0.3623,0.3633,0.3814,0.3674,62.5998,62.9678,63.2675,66.206,63.6086,63.9166
Total_Assets,56.4,71.9,87.5,101.7,96.9,108.3,129.2,121.5,101.8,89.1,100.6,115.7,118.4,58.9
Total_Liabilities,62.4,82.8,101.5,117.9,110.7,102.8,100.9,95.0,62.9,41.5,35.2,32.8,34.1,21.9
