AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1.3,1.8,2.6,3.7,6.3,9.2,3.6,1.9,2.2,2.5,5.8,7.7,4.4,6.9,9.9
Current_Liabilities,11.6,9.9,10.9,12.8,27.1,28.5,8.2,8.8,6.6,4.2,4.8,4.2,4.7,3.8,3.9
Diluted_EPS,-0.013,-0.008,-0.004,0.013,-0.017,0.006,-0.024,-0.034,-0.039,-0.041,-0.037000000000000005,-0.038,-0.05,-0.049,-0.046
Goodwill_Intangibles,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Inventory,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.7,0.7,0.6,0.5,0.3,0.1,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.3,0.5,0.7,0.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,0.8,1.0,0.8,0.9,0.7,0.8,2.5,0.7,0.8,1.0,0.8,0.8,0.9,1.1,0.7
Shares_Diluted,347.2575,303.2506,340.3845,729.4353,245.8299,156.7097,133.3411,127.0656,116.1962,108.9973,106.5713,103.4316,98.3982,95.4917,95.8388
Total_Assets,5.7,6.3,7.6,8.8,11.8,14.8,9.4,7.8,8.0,8.4,11.8,13.8,10.5,11.0,13.8
Total_Liabilities,14.2,12.6,14.4,16.7,31.4,33.1,12.9,13.8,10.5,8.3,8.7,8.2,8.7,5.9,5.9
