AAII_QTR_DATA,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016,06/30/2016
Current_Assets,5606.4,5926.7,5772.1,4664.9,2478.2,2801.6,3564.1,2874.7,2804.7,2353.2,2100.8,2413.1
Current_Liabilities,16433.2,15273.1,14166.5,14338.4,14138.2,14060.8,12390.7,12147.6,10911.8,9635.3,10368.5,9891.4
Diluted_EPS,-3.236,-2.249,-1.288,-4.739,0.578,1.015,0.522,1.537,2.4930000000000003,2.187,1.497,2.326
Goodwill_Intangibles,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,37.2,28.2,27.8,
Inventory,244.6,266.7,260.6,310.8,280.3,293.0,251.6,278.4,254.4,271.9,242.4,260.4
LT_Debt,17811.3,18386.7,20494.0,19654.5,18909.2,18142.4,2321.0,1639.0,12593.8,12136.6,11032.9,9564.2
Revenue,7413.1,7636.3,7935.6,5769.0,12049.6,10799.3,11267.8,9997.0,10557.5,9372.0,9289.4,7926.8
Shares_Diluted,339.3003,308.7448,306.7477,255.5277,245.3434,245.3434,226.9932,201.7635,200.5921,196.3513,196.3513,196.3513
Total_Assets,47854.6,48428.1,48324.3,47346.2,45443.8,44485.5,36563.3,33974.1,34301.5,31607.8,30593.5,27970.8
Total_Liabilities,37808.6,37281.1,38021.7,36743.2,35952.2,35128.9,26901.3,26303.5,26470.1,24580.5,23960.8,21924.7
