AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2.0,2.0,1.9,2.6,1.4,1.4,1.1,1.9,1.5,1.0,1.1,1.5,1.4,1.6,1.5,1.5
Current_Liabilities,29.7,27.3,24.6,22.7,24.0,22.3,18.5,16.9,16.1,15.4,13.9,12.0,10.3,9.2,8.4,7.4
Diluted_EPS,-0.32,-0.482,-0.518,-0.82,-0.896,-1.447,-1.155,-1.017,-1.704,-1.616,-1.746,-2.198,-2.218,-2.0140000000000002,-2.833,-2.012
Goodwill_Intangibles,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.7
Inventory,1.4,1.4,1.1,0.8,0.5,0.6,0.6,0.5,0.6,0.7,0.6,0.7,0.7,0.8,0.8,0.9
LT_Debt,0.2,0.2,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,0.5,0.5,0.3,0.5,0.6,0.6,0.2,0.5,0.3,0.3,0.3,0.5,0.5,0.5,0.7,0.5
Shares_Diluted,10.4625,9.6952,8.297,7.5617,5.7487,4.8658,4.0395,3.613,2.9147,2.648,2.2882,1.9679,1.8379,1.7236,1.7247,1.6066
Total_Assets,2.9,2.9,2.8,3.3,2.3,2.5,2.3,3.0,2.5,1.8,1.8,2.4,2.2,2.5,2.4,2.3
Total_Liabilities,30.1,27.6,25.0,23.3,24.6,23.0,19.2,17.5,16.7,15.5,13.9,12.0,10.4,9.3,8.5,7.5
