AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,778.6,844.0,855.3,955.6,962.2,956.6,900.6,946.1
Current_Liabilities,693.9,724.2,746.7,720.4,740.3,791.3,805.5,904.5
Diluted_EPS,-0.063,-0.049,-1.903,0.013,0.039,-0.002,-0.151,0.093
Goodwill_Intangibles,226.7,236.5,237.7,240.8,241.2,236.7,236.0,255.3
Inventory,171.1,163.5,153.9,163.0,165.7,153.4,143.2,180.1
LT_Debt,321.0,331.6,301.9,321.7,271.3,304.0,315.1,395.6
Revenue,134.3,245.9,348.7,335.4,263.3,190.5,44.0,340.9
Shares_Diluted,174.3836,174.3836,134.6198,174.3836,202.8803,145.8868,182.6279,132.0108
Total_Assets,1703.5,1776.9,1784.0,2042.8,2011.2,2004.2,2069.7,2271.9
Total_Liabilities,1314.3,1381.3,1372.3,1376.8,1344.2,1422.9,1488.0,1677.8
