AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,24.7,33.1,54.5,85.8,113.7,100.6,64.4,59.9,,,,
Current_Liabilities,24.2,98.7,98.4,98.8,100.2,41.7,33.5,20.5,,,,
Diluted_EPS,-1.529,-63.972,-5.487,-25.961,-0.104,-68.462,-1.943,0.866,0.031,-0.02,-0.007,-0.0139999999999999
Goodwill_Intangibles,,,5.9,6.1,6.4,6.6,68.8,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,89.5,84.7,96.7,110.9,103.4,75.4,7.5,7.5,0.0,0.0,0.0,0.0
Revenue,15.2,90.0,29.4,31.3,29.2,34.3,35.8,16.2,11.1,6.2,6.1,4.7
Shares_Diluted,5.3427,4.2373,4.2239,4.1555,4.1058,0.6044,4.0645,4.0645,,,,
Total_Assets,95.0,163.8,307.3,343.0,431.4,341.3,258.3,128.7,,,,
Total_Liabilities,140.6,210.8,217.8,232.5,215.3,128.8,52.5,35.7,,,,
