AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,109.5,100.3,87.0,65.6,64.5,77.6,73.7,120.1,161.2,160.0,214.4,130.2,165.9
Current_Liabilities,228.5,220.9,194.2,131.9,120.7,157.9,239.0,254.5,287.5,301.6,274.4,247.7,211.3
Diluted_EPS,0.117,-0.09,-0.124,-0.318,-0.185,0.019,-1.986,0.032,-0.013000000000000001,0.037000000000000005,-0.032,0.11599999999999999,0.155
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1004.9,1054.3,1063.8,1068.6,1092.2,1106.0,1117.9,1057.4,1001.9,881.4,880.9,691.6,531.4
Revenue,288.5,232.6,192.4,148.1,149.1,90.5,192.8,256.4,229.1,458.8,214.6,222.5,234.9
Shares_Diluted,316.209,279.185,278.935,278.358,278.017,277.208,275.952,311.453,266.205,265.615,264.3875,267.45799999999997,263.959
Total_Assets,3882.3,3874.3,3848.3,3827.4,3923.0,4020.9,4106.3,4688.3,4646.1,4535.3,4478.5,4260.0,4017.4
Total_Liabilities,1297.7,1336.0,1289.4,1223.5,1235.2,1286.3,1389.7,1430.2,1406.2,1412.5,1380.3,1159.8,954.0
