AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,99.7,99.8,103.1,108.5,62.0,61.3,67.5,71.3,55.1,66.1,80.6,24.3,41.0,56.4,40.7,53.0,61.1,40.0,47.8
Current_Liabilities,6.8,8.8,7.5,6.8,8.0,7.3,7.1,7.0,7.9,11.7,14.2,13.3,16.1,16.9,14.2,12.3,11.0,8.2,7.6
Diluted_EPS,-0.182,-0.101,-0.141,-0.152,-0.304,-0.221,-0.14,-0.129,-0.211,-0.394,-0.396,-0.489,-0.52,-0.7120000000000001,-0.716,-0.315,-0.858,-0.622,-0.625
Goodwill_Intangibles,7.5,7.6,7.7,7.9,8.1,8.3,8.4,8.8,9.1,9.4,,,,,,,,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,30.8,20.1,19.9,19.8,19.7,10.8,10.8,10.8,10.8,10.5,6.4,7.9,9.4,11.3,12.7,14.4,11.2,12.0,11.2
Revenue,4.5,5.4,3.2,3.9,3.5,3.2,3.2,3.4,3.1,0.7,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.6,0.2
Shares_Diluted,64.6564,64.6003,64.4587,62.1793,52.4653,52.244,52.0815,50.8471,43.4434,40.8228,37.7555,28.479,28.4286,20.3593,18.7572,18.7492,16.0378,15.5636,15.4783
Total_Assets,128.9,129.2,132.6,139.1,93.5,93.7,100.3,104.4,88.5,99.5,91.1,35.4,52.8,68.8,52.2,64.7,73.7,49.4,57.2
Total_Liabilities,47.3,38.8,37.5,37.0,38.1,28.5,27.3,25.4,25.5,28.4,25.8,26.6,31.0,33.9,32.7,32.6,36.4,30.7,29.4
