AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,10966.0,12818.0,10593.0,10706.0,10145.0,10708.0,10011.0,9438.0,9105.0,9898.0,9934.0,8600.0,8346.0,8692.0,9325.0,12505.0,3611.0,3733.0,3597.0
Current_Liabilities,14728.0,16224.0,13671.0,15528.0,13777.0,14466.0,12627.0,11494.0,11208.0,12361.0,12775.0,12117.0,7926.0,10382.0,10901.0,4170.0,3521.0,3125.0,2692.0
Diluted_EPS,0.236,-29.334,0.41,0.453,0.195,0.473,0.255,0.546,-0.601,0.165,0.032,0.03,0.024,-0.256,0.294,0.471,0.4539999999999999,0.906,0.465
Goodwill_Intangibles,46177.0,46470.0,63345.0,65198.0,67077.0,68168.0,67977.0,69347.0,69766.0,70566.0,70092.0,69821.0,70210.0,71244.0,70998.0,18203.0,18340.0,18472.0,18599.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,13905.0,14207.0,13509.0,11755.0,14208.0,14825.0,15833.0,16062.0,16300.0,15951.0,15213.0,14874.0,18982.0,17229.0,16945.0,16682.0,8562.0,8670.0,8998.0
Revenue,3510.0,3714.0,3604.0,3719.0,3492.0,3672.0,3507.0,3475.0,3223.0,3316.0,3197.0,2962.0,3078.0,3342.0,2822.0,2112.0,2057.0,2167.0,2084.0
Shares_Diluted,593.0,592.0,607.0,611.0,614.0,615.0,619.0,624.0,621.0,630.0,627.0,625.0,625.0,616.0,524.0,327.0,326.0,329.0,331.0
Total_Assets,61078.0,63278.0,78317.0,79620.0,81198.0,82931.0,81690.0,82288.0,82317.0,83842.0,83195.0,82642.0,82474.0,83806.0,83718.0,32859.0,24073.0,23770.0,23694.0
Total_Liabilities,33981.0,36060.0,32989.0,33114.0,34172.0,35584.0,34585.0,33896.0,33857.0,34542.0,34164.0,33599.0,33307.0,34366.0,34523.0,22874.0,14177.0,13555.0,13613.0
