AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,4331.0,4303.0,4105.0,6167.0,4728.0,6250.0,6815.0,3201.0,3595.0,3630.0,4023.0,3742.0,3727.0,3231.0,3059.0,3156.0,3027.0,3507.0,3215.0
Current_Liabilities,5448.0,6680.0,6806.0,7934.0,5292.0,7072.0,8105.0,4492.0,4546.0,5522.0,5260.0,5783.0,5160.0,5047.0,4067.0,3982.0,4473.0,4935.0,4485.0
Diluted_EPS,2.574,1.573,0.228,0.262,-0.004,0.883,-3.103,-0.351,1.278,0.85,1.134,0.89,0.884,0.862,0.795,0.302,1.381,0.3929999999999999,0.813
Goodwill_Intangibles,9.0,14.0,69.0,38.0,22.0,20.0,133.0,122.0,163.0,158.0,228.0,185.0,165.0,149.0,204.0,178.0,172.0,159.0,123.0
Inventory,715.0,960.0,987.0,734.0,538.0,744.0,719.0,819.0,738.0,878.0,917.0,816.0,776.0,897.0,925.0,809.0,718.0,902.0,919.0
LT_Debt,17140.0,16495.0,16150.0,16471.0,16968.0,15219.0,14425.0,15350.0,15346.0,14496.0,14792.0,13580.0,14040.0,13743.0,14448.0,14301.0,13216.0,13168.0,12909.0
Revenue,3755.0,3139.0,2272.0,2076.0,2313.0,3056.0,1903.0,1874.0,2889.0,2402.0,2370.0,2050.0,2781.0,2478.0,2302.0,2316.0,2980.0,2468.0,2394.0
Shares_Diluted,500.0,501.0,500.0,500.0,501.0,504.0,504.0,504.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0
Total_Assets,49409.0,48718.0,47741.0,49608.0,47774.0,48999.0,49426.0,49292.0,50206.0,50050.0,49576.0,48780.0,48365.0,47730.0,46815.0,46280.0,45756.0,45326.0,45073.0
Total_Liabilities,34683.0,34989.0,34490.0,36180.0,34176.0,34561.0,35357.0,33414.0,33929.0,34066.0,33740.0,33289.0,33116.0,32641.0,31890.0,31526.0,30942.0,30949.0,30714.0
