AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,416.0,399.0,555.6,543.3,533.3,529.4,511.3,485.9
Current_Liabilities,177.3,327.3,291.8,71.3,69.3,65.1,64.4,52.4
Diluted_EPS,-0.492,-0.441,-0.293,-0.355,-0.455,-0.512,-0.49,-0.516
Goodwill_Intangibles,459.3,462.7,272.8,246.7,251.9,269.1,284.9,301.0
Inventory,90.4,78.8,55.0,56.7,44.1,31.7,33.1,34.1
LT_Debt,455.2,262.8,258.7,468.8,461.6,454.6,447.8,441.5
Revenue,175.3,139.4,102.9,94.2,86.3,82.2,86.5,78.0
Shares_Diluted,48.9282,46.0261,45.7343,45.5179,45.1917,44.4514,44.1572,43.9346
Total_Assets,1050.9,1015.6,976.0,911.7,890.1,899.4,889.9,885.4
Total_Liabilities,701.5,663.5,629.4,564.0,546.7,536.1,523.2,508.1
