AAII_QTR_DATA,01/28/2023,10/29/2022,07/30/2022,04/30/2022,01/29/2022,10/30/2021,07/31/2021,05/01/2021,01/30/2021,10/31/2020,08/01/2020,05/02/2020,02/01/2020,11/02/2019,08/03/2019,05/04/2019,02/02/2019,11/03/2018,08/04/2018
Current_Assets,534.4,497.5,427.0,448.7,490.7,511.5,384.1,482.4,474.5,613.7,565.9,554.1,470.7,566.3,472.7,479.2,512.0,598.5,527.3
Current_Liabilities,541.6,576.0,498.9,525.2,586.7,624.2,520.0,552.4,515.1,636.6,528.1,471.9,467.5,570.1,477.3,493.9,274.7,353.0,269.0
Diluted_EPS,4.589,-0.505,0.102,-0.177,0.113,0.187,0.153,-0.701,-0.82,-1.393,-1.667,-2.406,-2.213,-0.047,-0.144,-0.149,-0.016,0.108,0.03
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,197.7,197.7,197.7,197.7,197.7,
Inventory,365.6,422.7,346.2,371.2,358.8,383.6,266.6,264.5,264.4,350.6,232.3,268.8,220.3,345.9,268.8,285.6,267.8,362.8,270.4
LT_Debt,122.0,230.9,197.7,203.5,117.6,108.4,109.2,190.0,192.0,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,514.3,434.1,464.9,450.8,594.9,472.0,457.6,345.8,430.3,322.1,245.7,210.3,606.7,488.5,472.7,451.3,628.4,515.0,493.6
Shares_Diluted,72.598,68.272,68.747,67.211,67.06,69.856,69.565,65.2,64.951,64.868,64.645,64.03,63.997,66.438,67.253,66.845,68.195,73.473,74.675
Total_Assets,1398.3,1221.0,1163.0,1230.6,1259.5,1324.1,1250.4,1406.7,1458.5,1672.1,1687.4,1799.2,1790.7,2077.9,2052.6,2126.7,1086.6,1194.3,1126.3
Total_Liabilities,1090.8,1253.4,1163.5,1240.7,1258.1,1332.3,1273.9,1442.4,1448.8,1611.3,1538.6,1545.0,1384.4,1528.9,1494.1,1560.9,501.4,583.2,502.6
