AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,351.6,573.8,723.7,618.2,416.9,459.8,583.8,334.0,277.4,273.3,332.2,430.7,586.1,498.1,345.7,460.1,365.0,501.7,315.3
Current_Liabilities,704.9,1312.8,2258.0,2032.0,2127.3,954.6,1767.3,809.2,457.9,441.3,508.0,476.5,500.4,528.9,621.6,623.2,588.5,523.0,533.7
Diluted_EPS,3.611,6.644,-2.278,0.155,-4.618,3.025,-4.046,-1.61,0.429,0.874,-1.03,-2.437,-1.761,-1.365,0.613,0.843,-0.442,0.501,0.588
Goodwill_Intangibles,398.7,400.3,401.9,403.6,405.2,406.9,408.5,410.1,411.8,413.4,415.0,416.7,418.3,893.0,894.6,896.3,897.9,899.6,901.2
Inventory,29.3,27.2,19.7,14.5,6.5,6.1,5.5,5.7,7.2,9.7,10.1,10.3,10.3,7.0,7.5,11.2,16.6,9.7,9.7
LT_Debt,2207.1,2207.7,1921.8,1908.4,1892.1,2215.3,2204.8,2266.8,2347.2,2402.5,2580.3,2545.0,2646.2,2762.1,2649.6,2628.9,2442.8,2391.5,2199.6
Revenue,492.5,838.2,1159.1,1050.0,790.5,880.6,602.2,386.2,414.7,314.7,213.8,474.1,296.3,368.8,312.8,380.5,470.6,540.6,375.2
Shares_Diluted,197.1449,176.7785,187.5119,224.4087,199.8543,208.3719,215.7387,219.8972,228.6704,223.8547,198.7275,194.8716,186.9184,198.8724,188.431,192.7807,197.4757,203.6193,212.7081
Total_Assets,8340.1,8515.8,8633.1,8695.9,8223.5,8100.8,8228.2,8072.1,8069.2,8041.8,8129.2,8319.7,8529.0,9060.8,9286.3,9146.7,8777.4,8592.2,8209.0
Total_Liabilities,4772.8,5565.3,6656.1,6158.9,5654.0,4400.5,5041.6,3935.2,3558.8,3619.3,3859.0,4573.3,4692.6,4900.3,4851.3,4821.0,4561.8,4262.2,3898.5
