AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,18.9,18.2,17.7,19.0,21.3,21.8,23.6,29.8
Current_Liabilities,15.7,14.3,13.8,14.2,14.5,14.1,12.9,11.6
Diluted_EPS,-0.205,0.074,-0.113,-0.29,-0.042,-0.029,0.379,-0.023
Goodwill_Intangibles,2.5,2.4,2.3,2.3,3.2,1.0,1.1,1.2
Inventory,3.7,3.4,3.7,3.8,2.9,3.3,3.0,2.8
LT_Debt,5.5,5.6,5.1,5.2,5.2,0.1,0.0,0.0
Revenue,10.1,11.8,10.3,9.1,10.0,10.0,6.1,6.1
Shares_Diluted,19.47,19.467,19.437,19.273,18.99,18.482,18.7,18.322
Total_Assets,68.6,71.8,69.4,74.1,81.2,75.8,73.9,63.0
Total_Liabilities,25.9,25.1,24.8,26.0,26.9,23.5,21.8,18.2
