AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,65.3,71.9,77.3,74.9,90.7,96.2,102.1,108.1
Current_Liabilities,5.3,6.4,6.4,3.4,2.8,4.5,4.1,3.9
Diluted_EPS,-0.775,-0.759,-7.875,-1.642,-1.047,-1.704,-1.743,-1.432
Goodwill_Intangibles,0.3,0.3,0.4,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,7.987,7.892,4.747,4.0357,4.0375,3.9881,3.9745,3.9675
Total_Assets,66.3,73.0,78.5,85.9,91.5,97.0,102.5,108.6
Total_Liabilities,5.4,6.5,6.5,3.5,3.0,4.8,3.9,3.7
