AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1137.4,1066.1,1153.7,1103.8,1032.4,1039.1,1237.2,1152.1,966.2,1008.7,858.2,883.8,868.7,822.7,775.1,828.0
Current_Liabilities,295.6,315.8,340.0,332.9,318.8,412.3,401.0,255.1,212.4,246.5,331.3,302.6,315.1,288.1,262.6,258.3
Diluted_EPS,0.536,0.39,0.529,0.506,0.411,0.532,1.091,0.382,-0.004,0.107,0.17800000000000002,-0.322,0.345,0.38,0.29,0.154
Goodwill_Intangibles,2072.7,2130.9,2159.0,2167.9,2194.5,2203.8,1921.8,1893.2,1954.9,1965.8,1985.9,1985.6,1968.4,1981.1,2006.0,2023.6
Inventory,320.2,328.0,317.4,327.2,323.6,328.0,310.1,307.8,358.8,338.1,316.1,302.6,296.5,287.0,280.3,290.8
LT_Debt,1498.0,1501.9,1501.2,1499.1,1498.7,1484.9,1408.2,1506.3,1541.0,1576.7,1303.1,1384.0,1306.9,1331.0,1331.7,1421.0
Revenue,397.8,376.6,405.5,386.9,390.0,360.1,388.6,370.2,258.7,354.3,395.1,379.1,383.6,359.7,383.3,365.9
Shares_Diluted,83.622,84.276,85.767,85.447,85.34,85.258,85.003,84.752,84.706,85.89200000000002,86.23299999999998,85.68799999999997,86.257,86.258,86.57,86.29899999999998
Total_Assets,3752.9,3672.0,3782.4,3774.5,3712.8,3741.6,3615.1,3453.5,3391.8,3447.6,3303.2,3346.6,3290.4,3205.7,3107.9,3178.6
Total_Liabilities,2091.9,2056.8,2097.6,2142.8,2137.8,2212.2,2100.3,2055.5,2042.7,2105.8,1886.5,1961.6,1869.5,1808.7,1732.1,1813.6
