AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
Current_Assets,107.2,110.8,173.3,217.3,111.9,112.2,,,,,,,
Current_Liabilities,330.2,340.3,385.6,428.0,347.7,350.7,,,,,,,
Diluted_EPS,-0.029,-0.077,-0.335,-0.098,-0.013,0.003,-0.092,0.002,-0.064,-0.087,-0.101,-0.086,-0.139
Goodwill_Intangibles,3347.9,3344.7,3340.2,3346.6,3363.9,3380.8,,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,731.0,732.2,733.4,734.6,1475.5,1475.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,157.6,149.6,146.1,149.0,145.4,118.1,116.1,115.6,103.1,100.1,100.4,96.6,85.9
Shares_Diluted,158.2292,158.1123,36.7647,197.8465,192.9543,192.9543,,,,,,,
Total_Assets,3502.5,3507.7,3556.7,3607.7,3530.0,3537.3,,,,,,,
Total_Liabilities,2264.4,2276.9,2321.9,2370.3,1852.2,1857.9,,,,,,,
