AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Current_Liabilities,14.1,13.5,13.1,12.7,11.9,11.4,10.9,10.4,10.0,9.8,9.3,8.8,8.2,7.6,7.1,6.5,6.1,5.6
Diluted_EPS,-0.009,-0.008,-0.008,-0.01,-0.009,-0.008,-0.008,-0.008,-0.01,-0.021,-0.01,-0.01,-0.011,-0.01,-0.009,-0.008,-0.01,-0.009
Goodwill_Intangibles,0.4,0.4,0.4,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,65.5164,63.4058,62.7635,61.9132,59.9383,61.5021,61.4366,61.24,58.2791,59.2847,58.7809,59.3332,57.5805,56.8411,58.7243,58.7002,56.2921,56.5537
Total_Assets,0.7,0.7,0.7,0.7,0.6,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Total_Liabilities,14.1,13.5,13.1,12.7,11.9,11.4,10.9,10.4,10.0,9.8,9.3,8.8,8.2,7.6,7.1,6.5,6.1,5.6
