AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,8485.7,8038.3,8113.6,7686.5,7309.7,6800.8,6974.3,7277.3,7548.8,7244.2,7148.0,7712.9,18618.3,12355.6,12728.6,12463.3,12549.6,12745.4,12848.9
Current_Liabilities,5986.2,5749.8,5551.7,5032.8,5006.7,4579.5,4579.4,4683.4,4688.1,4197.8,4155.8,4348.1,13692.2,7455.9,7999.9,7438.9,7623.1,7978.6,7915.0
Diluted_EPS,0.319,0.148,0.086,0.086,0.081,0.133,0.067,0.049,-0.101,-0.003,-0.035,-0.201,-0.023,0.149,0.171,0.196,-0.0139999999999999,0.191,0.35
Goodwill_Intangibles,2645.4,2426.9,2383.0,1998.5,1873.5,1733.6,1684.8,1669.9,1607.9,1650.6,1680.5,1806.0,2050.0,2072.3,2109.8,1973.9,1984.8,2068.0,2065.0
Inventory,2269.7,2374.2,2256.0,1910.1,1679.1,1647.8,1491.4,1399.3,1369.1,1459.0,1402.5,1660.6,1779.0,2111.7,1962.6,1999.1,1876.0,2071.1,1966.3
LT_Debt,1756.3,1637.3,1736.8,1493.1,1194.8,1174.1,1182.6,1199.9,1329.1,1553.2,1519.0,1706.5,1475.5,7192.6,7113.2,6997.5,6018.2,5682.2,5877.5
Revenue,4372.2,4007.6,3712.5,3316.4,3482.9,3124.3,3022.7,3067.1,3486.6,3073.9,2920.6,2748.1,4549.9,4412.1,4706.3,4351.0,4729.7,4756.3,4719.5
Shares_Diluted,609.7036,609.067,616.149,633.6394,637.111,652.823,682.17,707.0901,723.398,724.435,724.434,724.433,724.433,724.443,724.6560000000003,724.862,724.8639999999997,724.8662,724.8685
Total_Assets,15522.7,14725.9,14873.8,13940.3,13380.5,12710.8,12857.6,13251.4,13460.5,13168.3,13101.7,14210.6,25350.0,25400.4,25953.1,25304.5,24607.9,25262.7,25619.5
Total_Liabilities,8796.8,8338.1,8260.0,7200.7,6867.8,6572.1,6586.9,6758.3,6899.1,6766.5,6713.6,7217.8,17213.9,17058.3,17545.5,16912.2,16186.8,16304.0,16483.6
