AAII_QTR_DATA,07/01/2022,04/01/2022,12/31/2021,10/01/2021,06/28/2021,04/02/2021,12/31/2020,09/27/2020,06/28/2020,03/29/2020,12/29/2019,09/29/2019,06/30/2019,03/31/2019,12/30/2018,09/30/2018
Current_Assets,1213.2,1051.2,1076.7,1071.6,926.9,926.8,851.2,976.9,900.1,903.5,830.3,851.9,863.9,808.4,797.4,845.2
Current_Liabilities,977.4,894.1,834.9,768.3,744.0,683.9,647.1,684.0,634.2,608.0,622.2,613.2,602.0,559.1,601.7,558.6
Diluted_EPS,9.547,9.939,1.039,7.326,5.122,4.57,5.676,4.427,4.192,1.5530000000000002,-1.085,1.113,1.314,-0.73,-2.884,2.156
Goodwill_Intangibles,1030.4,1037.1,1013.6,1012.7,1019.3,1025.9,1032.5,1038.2,1043.6,1050.1,1056.6,1063.2,1069.7,1076.2,1082.8,1084.7
Inventory,303.5,276.3,302.9,240.5,237.8,257.4,225.8,207.8,211.1,228.6,225.9,231.8,230.9,220.3,210.0,229.9
LT_Debt,607.3,607.8,788.4,859.4,845.8,978.1,1010.4,1034.1,983.1,1096.0,1047.3,1047.2,1114.3,1163.0,1131.0,1222.9
Revenue,1595.2,1404.4,1402.3,1457.4,1433.1,1269.9,1278.6,1328.5,1227.2,1173.0,1178.9,1271.0,1273.7,1102.9,1114.4,1204.0
Shares_Diluted,10.429,9.396,18.397,9.409,9.407,11.677,11.695,11.719,9.44,9.444,9.373,11.685,11.701,9.36,9.353,11.669
Total_Assets,3581.7,3425.9,3445.6,3419.9,3282.3,3284.8,3222.5,3312.9,3184.6,3195.7,3126.9,3118.7,3132.2,3075.7,3009.9,3072.4
Total_Liabilities,2680.0,2622.3,2733.8,2739.8,2669.8,2719.5,2709.5,2864.7,2787.2,2836.5,2780.0,2739.9,2764.2,2721.3,2651.7,2699.7
