AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.8,0.2,0.1,0.2,0.4,0.2,0.1,0.1
Current_Liabilities,5.9,5.5,6.8,5.7,5.1,4.1,2.8,2.5
Diluted_EPS,0.0,0.0,-0.006,-0.016,-0.024,-0.03,0.013,-0.027
Goodwill_Intangibles,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Revenue,0.7,0.8,0.9,1.0,0.9,0.8,0.8,0.8
Shares_Diluted,3075.454,9884.633,305.6826,67.5393,49.8952,38.051,29.1755,17.8008
Total_Assets,2.7,2.2,2.3,2.5,2.7,1.8,0.5,0.5
Total_Liabilities,7.8,6.6,8.0,7.0,6.5,5.2,2.8,2.8
