AAII_QTR_DATA,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
Current_Assets,63.4,118.4,147.5,86.7,132.9,143.3,158.1,18.6,10.2,6.5,5.8,,,,
Current_Liabilities,41.5,46.1,41.9,43.6,23.0,19.9,14.2,27.0,8.2,2.9,4.8,,,,
Diluted_EPS,-17.326,-35.137,-3.612,-5.985,-4.684,-2.77,-3.294,-6.433,-0.213,-0.193,-0.2689999999999999,-0.145,-0.084,-0.009,-0.001
Goodwill_Intangibles,0.0,0.0,70.4,64.2,2.2,2.2,2.3,2.3,2.3,2.2,2.2,,,,
Inventory,41.8,41.9,39.0,20.5,10.1,9.4,8.5,5.2,3.9,3.9,3.8,,,,
LT_Debt,30.6,45.3,51.2,0.0,0.8,0.8,0.8,0.8,0.4,0.5,0.0,0.0,0.0,0.0,0.0
Revenue,7.0,19.3,26.0,25.3,15.8,11.8,7.0,4.4,2.8,3.9,1.0,1.7,1.0,0.1,1.3
Shares_Diluted,2.6705,2.6582,2.4589,2.2158,2.0834,2.0344,1.1568,2.0295,12.6818,12.6818,12.6818,,,,
Total_Assets,110.2,171.2,264.5,182.0,159.3,163.5,161.5,21.8,13.5,8.9,8.3,,,,
Total_Liabilities,75.2,93.6,94.4,45.0,25.0,22.0,15.6,28.5,9.3,3.5,5.0,,,,
