AAII_QTR_DATA,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,101.6,106.9,106.0,105.4,111.7,118.4,120.1,119.6,129.6,158.2,199.5,196.9,238.6,233.6
Current_Liabilities,70.7,36.8,33.0,33.7,35.8,43.9,44.8,45.6,49.7,59.2,76.0,95.4,88.8,71.0
Diluted_EPS,-1.074,-0.894,0.054,0.104,0.009,-0.013,-0.046,-0.087,-0.141,-0.223,-0.282,-0.116,-2.665,0.006999999999999999
Goodwill_Intangibles,4.6,4.7,4.8,5.0,5.1,5.2,5.3,5.5,6.0,6.2,6.2,8.7,8.8,51.1
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,10.5,16.3,14.2,12.4,14.6,12.7,16.1,14.3,21.7,28.6,29.1,43.1,20.4,47.0
Shares_Diluted,33.1424,5.5363,5.546,5.549,33.1799,33.3141,33.4466,33.682,33.623000000000005,33.6229,33.5949,33.5949,33.5762,34.8713
Total_Assets,196.9,203.2,204.7,206.1,209.0,219.0,222.2,223.8,243.0,264.9,288.0,314.1,298.7,375.8
Total_Liabilities,69.3,38.9,34.7,35.7,40.4,48.1,49.4,49.1,56.8,70.8,89.5,109.4,96.8,76.8
