AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,7523.4,6591.4,6102.5,7100.6,5539.2,5221.8,5063.8,,,,,
Current_Liabilities,8479.7,8083.9,7686.8,7684.1,8459.4,7603.1,5069.2,,,,,
Diluted_EPS,-2.592,3.592,1.703,14.607,-3.031,0.665,0.018,-0.018,0.198,0.054,-0.432,-2.522
Goodwill_Intangibles,21158.7,21893.5,21708.5,9617.0,9276.6,8701.2,8713.4,,,,,
Inventory,884.7,857.7,810.4,830.7,784.8,783.4,794.2,,,,,
LT_Debt,17540.2,17452.4,17790.1,10547.6,8051.5,7555.8,7461.3,0.0,0.0,0.0,0.0,0.0
Revenue,3945.4,4219.6,3923.8,3130.9,3040.4,3360.5,3160.6,6511.7,3115.7,3182.8,3226.2,6099.9
Shares_Diluted,72.9551,72.9556,72.9556,72.9573,73.0885,73.0885,73.0885,,,,,
Total_Assets,37249.6,36976.8,35932.7,24542.2,22756.6,21503.1,21201.9,,,,,
Total_Liabilities,36990.3,36491.9,35755.7,24466.6,23665.6,22200.1,19571.6,,,,,
