AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,6.3,12.3,19.4,27.5,,,
Current_Liabilities,8.6,6.9,4.4,87.2,,,
Diluted_EPS,-0.279,-1.746,-0.341,-1.06,-0.026,-0.804,-0.306
Goodwill_Intangibles,1.9,2.0,2.1,1.4,,,
Inventory,1.3,1.3,2.1,1.2,,,
LT_Debt,0.0,1.7,2.9,0.0,0.0,0.0,0.0
Revenue,,0.4,0.0,0.1,0.0,0.0,0.1
Shares_Diluted,27.4181,27.5291,33.0278,33.8624,,,
Total_Assets,9.9,35.4,45.2,52.2,,,
Total_Liabilities,9.9,28.7,28.3,106.2,,,
