AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,6651.0,6837.0,6930.0,6682.0,7048.0,6794.0,6611.0,6757.0,6285.0,4772.0,4748.0,4618.0,4484.0,4379.0,4399.0,4076.0
Current_Liabilities,3051.0,3034.0,1797.0,1471.0,2091.0,2066.0,2170.0,2400.0,1811.0,1721.0,1806.0,1052.0,1075.0,1082.0,1223.0,1003.0
Diluted_EPS,1.122,1.255,0.871,1.159,1.073,1.17,0.75,1.001,0.789,0.883,0.81,0.899,0.769,0.6459999999999999,0.7120000000000001,0.7140000000000001
Goodwill_Intangibles,4110.0,4115.0,4156.0,4275.0,4358.0,4378.0,4404.0,4484.0,4412.0,4404.0,4482.0,4485.0,4421.0,4511.0,4565.0,4657.0
Inventory,2205.0,2057.0,1923.0,1875.0,1802.0,1700.0,1628.0,1626.0,1584.0,1481.0,1410.0,1439.0,1404.0,1361.0,1391.0,1441.0
LT_Debt,5221.0,5228.0,6592.0,6592.0,6592.0,6587.0,6595.0,6595.0,7194.0,5963.0,5947.0,6447.0,6446.0,6444.0,6443.0,6441.0
Revenue,2052.0,1986.0,1967.0,1990.0,1948.0,1871.0,1807.0,1786.0,1548.0,1534.0,1674.0,1584.0,1547.0,1455.0,1564.0,1480.0
Shares_Diluted,471.5,474.1,475.568,476.3,477.0,477.9,478.776,478.5,478.1,479.0,474.074,481.5,482.3,483.1,484.492,485.8
Total_Assets,13770.0,13860.0,13900.0,13705.0,14069.0,13796.0,13609.0,13725.0,13069.0,11528.0,11545.0,11272.0,10986.0,10883.0,10777.0,10459.0
Total_Liabilities,9190.0,9202.0,9357.0,9026.0,9719.0,9707.0,9840.0,10123.0,10087.0,8775.0,8837.0,8594.0,8575.0,8566.0,8592.0,8341.0
