AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,196.0,331.1,173.0,200.7,155.3,265.7,86.2,106.0,55.0,49.6,67.6,67.6,93.5,118.6,179.6,145.2
Current_Liabilities,145.3,204.2,139.5,175.2,180.5,96.0,96.5,92.1,91.3,90.1,115.2,112.7,112.0,74.1,61.6,82.4
Diluted_EPS,-0.543,-0.121,-0.467,-0.4,-0.557,0.008,-0.267,-0.334,-0.358,-0.35700000000000004,-0.405,-0.4920000000000001,-0.463,-0.884,-0.409,-0.404
Goodwill_Intangibles,253.9,338.2,339.2,373.9,374.9,116.2,117.2,118.3,99.6,100.6,101.6,102.6,103.1,104.1,104.6,107.4
Inventory,20.7,14.1,8.1,5.4,2.7,1.8,1.8,2.1,2.4,3.0,3.4,4.3,6.6,4.6,,
LT_Debt,83.1,96.1,110.6,83.5,82.6,80.0,92.3,149.5,147.0,183.0,199.1,234.4,223.6,229.7,223.1,145.5
Revenue,11.5,18.4,13.1,12.1,27.8,14.3,11.5,11.8,9.0,7.7,13.0,5.8,6.5,6.1,6.9,4.1
Shares_Diluted,402.801,337.123,309.009,299.276,294.6525,297.909,268.142,251.211,216.956,182.609,155.208,130.8,122.549,122.281,121.723,117.021
Total_Assets,632.1,855.6,694.8,752.8,778.9,613.6,535.8,602.1,533.1,536.6,557.6,560.9,587.0,609.5,624.1,588.0
Total_Liabilities,500.1,629.1,616.1,621.3,592.8,382.2,370.7,396.6,395.8,435.5,479.0,515.0,503.5,477.5,414.6,366.4
