AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,428.2,458.9,496.9,278.4,327.7,350.9,267.2,329.3
Current_Liabilities,35.2,36.3,42.0,43.1,50.6,53.1,80.7,90.6
Diluted_EPS,-0.643,-0.556,0.816,-0.449,-0.532,0.396,-0.792,-0.729
Goodwill_Intangibles,80.1,81.6,83.1,84.5,86.0,87.5,88.9,41.0
Inventory,13.8,13.7,8.8,8.6,8.3,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,22.4,16.1,277.5,20.6,26.6,163.8,10.2,19.2
Shares_Diluted,77.0947,77.0947,100.9932,70.2213,70.2213,68.582,89.0831,87.2099
Total_Assets,527.9,559.9,599.3,383.2,434.1,458.7,365.3,379.1
Total_Liabilities,48.9,50.2,56.2,57.7,65.5,69.9,88.5,97.7
