AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
Current_Assets,274.8,262.3,273.6,244.7,250.4,229.3,122.8,0.5,0.3,0.6,0.7,1.2,1.6,2.0,2.4
Current_Liabilities,127.1,123.7,131.7,110.3,113.1,94.4,103.7,1.9,0.8,0.9,0.2,0.2,0.2,0.7,0.3
Diluted_EPS,0.013,0.017,0.032,-0.023,-0.025,0.009,0.003,-0.034,-0.006,0.019,0.017,0.025,0.029,0.026000000000000002,0.009000000000000001
Goodwill_Intangibles,356.9,362.6,357.8,364.0,361.1,339.6,338.9,,,,,,,,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,241.0,241.4,241.9,242.3,242.7,219.8,220.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,72.5,66.0,67.1,63.1,64.0,55.3,206.0,,,,,,,,0.0
Shares_Diluted,126.6161,132.1332,132.0989,128.4291,127.2135,119.5423,132.3158,44.2875,44.2875,44.2875,47.0775,43.3575,43.3575,43.3575,61.1625
Total_Assets,650.2,643.3,651.0,624.3,627.2,583.7,475.3,353.3,353.7,354.1,352.6,351.8,350.6,349.9,348.3
Total_Liabilities,400.9,397.7,409.1,387.8,387.4,348.9,359.3,16.6,15.5,15.6,14.9,14.9,14.9,15.4,15.0
