AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,06/30/2019
Current_Assets,265.3,269.6,282.7,276.8,223.2,201.9,203.0,162.5,137.0,160.7,160.7,13.3
Current_Liabilities,151.0,143.7,157.3,153.8,101.8,94.2,101.2,114.9,108.7,102.2,102.2,13.3
Diluted_EPS,-0.11,-0.226,0.57,-0.325,-0.19,-0.462,-1.407,-0.331,-0.588,-0.935,-2.137,-1.9340000000000002
Goodwill_Intangibles,490.5,508.3,524.0,568.6,301.8,311.4,324.5,336.8,360.0,712.4,712.4,52.7
Inventory,124.2,120.1,115.8,100.8,38.8,39.4,41.0,44.9,23.6,58.0,58.0,2.6
LT_Debt,210.6,209.4,203.2,200.6,198.0,195.3,188.4,190.5,186.2,178.5,178.5,22.9
Revenue,68.5,59.1,54.8,56.5,62.8,48.4,42.5,49.3,46.2,44.6,48.9,9.2
Shares_Diluted,64.1626,64.1005,72.8591,52.8737,35.877,35.7875,33.3949,31.6608,30.8998,,21.188,9.1606
Total_Assets,764.7,786.9,816.1,855.5,533.7,522.0,536.6,507.4,505.7,527.1,527.1,67.7
Total_Liabilities,422.7,440.9,459.4,549.4,484.3,467.6,470.4,432.9,422.8,395.3,395.3,86.4
