AAII_QTR_DATA,07/31/2022,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018
Current_Assets,397.3,387.0,369.8,361.4,343.4,360.4,475.3,471.2,141.6,152.4,,,,,,
Current_Liabilities,180.9,182.1,169.1,158.5,139.6,145.0,130.8,118.6,107.2,113.0,,,,,,
Diluted_EPS,-0.308,-0.304,-0.299,-0.279,-0.297,-0.259,-0.202,-0.429,-0.124,-0.239,-0.35,-0.29,-0.139,-0.155,-0.126,-0.11599999999999999
Goodwill_Intangibles,110.9,115.5,121.2,126.2,132.2,59.8,61.3,63.0,64.7,66.4,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,24.3,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,74.1,67.9,67.0,62.0,58.8,54.2,54.2,51.9,49.4,47.2,44.3,40.5,37.8,32.5,30.4,27.0
Shares_Diluted,116.61,114.324,112.343,110.409,107.884,104.033,102.088,55.816,98.6899,98.6899,,,,,,
Total_Assets,583.0,595.9,602.1,604.1,601.8,582.5,570.5,563.6,233.5,244.0,,,,,,
Total_Liabilities,194.5,195.0,183.2,172.4,154.6,157.8,139.1,125.3,137.5,142.0,,,,,,
