AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,58.0,74.4,84.5,94.6,105.3,111.1,8.8,4.8,,,,
Current_Liabilities,53.4,56.3,54.2,52.0,51.3,45.1,40.9,40.6,,,,
Diluted_EPS,-0.504,-0.44,-0.4,-0.371,-0.41,-0.285,-0.205,-0.083,-0.126,-0.117,-0.064,-0.046
Goodwill_Intangibles,20.4,16.7,13.6,10.6,8.7,7.6,7.7,6.9,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,21.5,19.8,20.5,19.6,19.0,19.6,27.6,16.5,0.0,0.0,0.0,0.0
Revenue,23.4,22.9,22.1,20.7,19.5,18.7,17.3,16.2,15.3,14.6,13.8,13.0
Shares_Diluted,33.9227,32.914,31.9944,31.1829,30.5419,33.7195,29.2733,29.2733,,,,
Total_Assets,142.9,152.5,156.9,160.5,164.2,163.6,60.4,52.0,,,,
Total_Liabilities,82.4,83.7,80.4,77.5,76.6,68.1,72.5,59.7,,,,
