AAII_QTR_DATA,09/30/2022,06/30/2022,03/31/2022,12/31/2021,06/30/2021,03/31/2021
Current_Assets,7.1,7.3,,,,
Current_Liabilities,18.6,27.5,,,,
Diluted_EPS,-0.012,-0.856,-0.178,-0.436,-0.084,-0.053
Goodwill_Intangibles,59.7,64.3,,,,
Inventory,1.3,1.2,,,,
LT_Debt,46.9,26.9,0.0,0.0,0.0,0.0
Revenue,1.7,1.3,1.5,2.9,0.5,0.3
Shares_Diluted,91.8778,91.8778,,,,
Total_Assets,270.4,275.1,,,,
Total_Liabilities,138.5,138.9,,,,
