AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,889.5,838.4,808.7,835.1,788.6,758.8,751.9,717.5,704.4,717.3,680.6,650.5,659.5,618.3,599.9,626.8,612.3,593.0,596.1
Current_Liabilities,184.7,211.3,189.5,188.2,178.1,208.2,181.5,175.6,167.0,190.9,178.9,177.2,175.6,202.7,191.5,196.7,204.8,189.3,205.5
Diluted_EPS,0.861,0.583,0.343,1.249,0.868,0.879,0.952,0.968,0.851,0.849,0.915,1.001,0.282,0.9,1.238,1.054,0.904,0.434,0.8590000000000001
Goodwill_Intangibles,212.1,212.0,207.1,212.5,218.0,221.2,224.6,228.3,229.0,234.4,232.6,231.0,230.7,233.8,206.6,210.2,211.1,213.6,215.9
Inventory,153.8,139.1,133.8,133.7,123.8,117.9,118.1,120.7,117.0,110.5,113.1,115.5,109.4,95.1,105.7,104.3,102.4,85.9,99.8
LT_Debt,491.0,439.0,447.0,485.0,427.0,350.0,350.0,350.0,384.0,398.0,418.0,435.0,491.0,446.7,441.9,500.3,509.6,523.7,529.0
Revenue,269.1,268.8,260.6,261.4,244.2,239.9,232.4,234.5,222.4,226.9,212.0,226.0,235.8,257.7,271.1,273.9,251.4,243.0,251.9
Shares_Diluted,31.217,31.108,31.223,31.378,31.961,32.58,32.434,32.422,32.401,32.425,32.344,32.336,32.32,32.373000000000005,32.317,32.311,32.285,32.391,32.28
Total_Assets,1695.8,1642.3,1571.8,1613.1,1580.1,1556.1,1540.2,1526.6,1512.2,1549.9,1490.7,1462.0,1483.6,1474.4,1404.7,1458.1,1443.3,1418.0,1448.3
Total_Liabilities,803.2,779.2,755.8,795.4,719.8,682.1,663.6,662.4,689.6,733.9,743.9,758.6,816.7,775.7,745.2,810.2,820.1,812.7,843.1
