AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1261.4,1175.8,1077.4,1046.3,1096.5,1381.6,1518.6,1447.8,1456.9,1420.2,1211.3,1150.3,1075.5,1072.2,954.8,832.4,837.7,814.8,793.1
Current_Liabilities,894.1,921.9,817.9,831.6,833.7,873.7,851.0,835.5,834.0,822.2,801.7,723.2,665.8,666.6,634.0,548.3,581.7,450.0,402.8
Diluted_EPS,10.495,8.019,9.198,9.253,5.593,4.686,7.179,6.595,4.447,6.688,2.82,0.289,2.697,2.552,3.4730000000000003,3.217,3.134,1.146,1.364
Goodwill_Intangibles,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9
Inventory,34.6,35.7,33.8,29.5,29.9,32.8,28.5,25.2,24.3,26.4,25.5,24.2,23.3,26.1,23.9,21.1,18.8,21.6,18.3
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,2368.6,2180.6,2220.2,2213.3,2020.5,1960.6,1952.3,1892.5,1741.6,1607.7,1601.4,1364.7,1410.8,1440.2,1403.7,1434.2,1308.2,1225.1,1225.0
Shares_Diluted,27.788,27.9,27.956,28.092,28.301,28.484,28.475,28.501,28.582,28.554,28.454,28.333,28.323,28.376,28.388,28.3,28.118,27.947,28.017
Total_Assets,7053.4,6927.5,6817.4,6545.3,6467.3,6653.0,6627.6,6320.5,6149.1,5982.9,5631.6,5370.1,5206.5,5104.6,4937.9,4659.3,4625.5,2265.5,2230.9
Total_Liabilities,4571.7,4559.5,4490.1,4391.1,4333.3,4355.6,4316.7,4146.3,4051.5,3962.8,3826.1,3665.6,3534.5,3421.6,3315.5,3121.3,3141.7,824.2,795.0
