AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,471.4,850.0,308.5,385.8,305.8,316.2,366.8,323.3
Current_Liabilities,523.9,653.9,434.4,512.6,418.1,408.2,428.7,372.3
Diluted_EPS,-0.043,0.126,0.283,0.459,0.225,0.093,-0.132,0.189
Goodwill_Intangibles,820.3,820.3,863.4,865.1,888.1,891.6,897.4,922.8
Inventory,10.9,11.4,10.6,13.4,9.0,12.8,11.4,15.3
LT_Debt,774.7,1043.3,739.5,752.9,778.6,802.7,818.5,835.8
Revenue,233.2,306.6,338.8,351.5,340.8,318.3,327.9,340.2
Shares_Diluted,44.4652,45.7413,44.6353,45.5042,46.6015,46.635,46.1179,46.4768
Total_Assets,1809.4,2217.2,1764.0,1829.1,1778.0,1802.2,1787.3,1784.1
Total_Liabilities,1501.3,1909.3,1383.5,1480.8,1416.0,1426.3,1410.5,1372.3
