AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2571.5,2606.3,2477.2,3564.6,2422.7,2232.0,2230.9,2296.8,2292.3,2196.6,2021.5,2018.7,2029.2,1939.7,1899.6,1903.9
Current_Liabilities,1571.3,1447.1,1450.8,1320.1,1377.7,1240.7,1242.7,1136.0,1053.7,1126.6,1074.5,1078.7,1185.9,1107.4,1096.2,1014.5
Diluted_EPS,0.264,0.256,0.126,0.235,0.24,0.251,0.06,-0.101,0.076,0.053,0.095,0.01,-0.594,-0.146,-0.233,-0.064
Goodwill_Intangibles,9906.5,10278.2,10481.4,7711.9,7929.8,6752.3,6909.0,6850.5,6818.9,6834.1,6989.6,6984.2,7183.7,7224.8,7350.4,7483.4
Inventory,922.5,896.0,872.0,844.0,840.9,777.7,739.6,729.8,737.8,686.1,711.2,714.5,727.7,702.7,671.1,678.8
LT_Debt,6292.7,6815.8,6978.0,5549.8,5611.5,4606.3,4867.5,5056.5,5063.8,5040.4,5023.0,5088.7,5126.7,6748.5,6782.3,6956.4
Revenue,1910.5,1950.4,1907.6,1834.3,1858.6,1785.6,1790.9,1605.0,1478.7,1519.0,1524.0,1503.8,1532.4,1480.1,1473.9,1494.2
Shares_Diluted,680.2,681.3,619.4,598.1,591.1,589.1,586.1,577.2,582.1,581.3,573.7,580.7,534.2938,534.2938,534.2938,534.2938
Total_Assets,13430.9,13836.4,13897.2,12199.2,11249.7,9738.8,9906.5,9938.4,9867.0,9786.2,9773.3,9763.1,10017.7,10013.9,9911.6,10118.3
Total_Liabilities,8961.4,9478.4,9700.2,8094.4,8263.8,6932.7,7232.2,7386.1,7326.2,7346.1,7311.1,7407.5,7606.8,9221.2,9104.0,9226.7
