AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,842.4,585.5,605.2,620.9,752.8,672.7,682.0,713.1,974.1,737.3,550.2,706.3,808.0
Current_Liabilities,600.1,522.2,507.9,551.8,612.9,593.4,620.1,555.2,596.6,583.4,456.9,487.7,547.6
Diluted_EPS,0.724,1.677,-0.411,-0.661,-0.1,-0.304,-2.775,-1.006,0.555,-0.327,-0.948,-0.45299999999999996,0.6970000000000001
Goodwill_Intangibles,971.3,998.8,1020.6,1069.7,1117.3,1145.3,1173.9,1459.4,1493.7,1527.8,1550.6,1560.6,1574.4
Inventory,96.5,145.0,175.8,167.0,175.8,237.2,265.4,213.1,211.7,267.8,261.9,184.2,170.0
LT_Debt,317.1,316.6,621.3,624.7,628.1,631.4,634.8,638.2,752.2,753.4,754.5,755.6,756.8
Revenue,417.1,308.7,146.2,203.6,331.2,216.2,151.8,241.5,565.7,388.9,194.6,249.0,516.3
Shares_Diluted,131.6524,130.3506,126.4733,125.8701,125.799,125.4586,124.689,124.3442,124.8075,124.148,123.7986,123.5768,123.8704
Total_Assets,2086.3,1857.9,1900.5,2021.1,2206.3,2166.4,2195.4,2513.2,2824.8,2616.3,2461.5,2495.1,2631.6
Total_Liabilities,1716.2,1586.6,1852.1,1930.7,2026.3,1977.5,1971.4,1946.8,2138.1,2002.7,1808.8,1726.7,1806.4
