AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
Current_Assets,2597.0,3078.0,3502.0,2688.0,2688.0,1787.0,1625.0,2847.0,2654.0,2638.0,3219.0,3202.0,3037.0,3009.0,2614.0
Current_Liabilities,2295.0,1977.0,1779.0,1713.0,1451.0,1480.0,1391.0,7151.0,7140.0,7112.0,7812.0,19229.0,2804.0,2740.0,2300.0
Diluted_EPS,0.63,0.489,0.413,0.265,0.766,0.513,18.74,0.572,-0.479,0.143,-1.732,-1.7819999999999998,-1.555,-3.313,-51.067
Goodwill_Intangibles,3906.0,3986.0,4067.0,4147.0,4227.0,4307.0,4389.0,598.0,677.0,757.0,838.0,921.0,1020.0,1120.0,1497.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,9110.0,9120.0,9130.0,7957.0,7968.0,6996.0,7007.0,10949.0,10949.0,10949.0,10949.0,0.0,16450.0,16438.0,16488.0
Revenue,1437.0,1444.0,1459.0,1447.0,1543.0,1576.0,1616.0,1676.0,1695.0,1726.0,1801.0,1933.0,1942.0,1997.0,2067.0
Shares_Diluted,245.88,245.212,244.723,245.251,246.74,245.667,244.401,104.896,104.488,104.866,104.525,104.363,104.167,104.135,
Total_Assets,18624.0,18273.0,18035.0,16755.0,16481.0,15388.0,15102.0,16960.0,16795.0,16787.0,17467.0,17488.0,17488.0,17561.0,17565.0
Total_Liabilities,13490.0,13340.0,13239.0,12077.0,11881.0,11003.0,10854.0,21790.0,21695.0,21713.0,22564.0,21981.0,21882.0,21664.0,21336.0
