AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,89.7,70.8,74.8,78.2,81.7,81.2,87.4,90.1
Current_Liabilities,31.0,30.8,31.5,32.0,31.5,28.8,31.7,30.2
Diluted_EPS,-0.159,-0.076,-0.051,-0.186,0.768,-0.099,-0.774,-0.05
Goodwill_Intangibles,0.2,0.3,0.3,0.5,2.2,0.2,0.3,17.4
Inventory,3.1,2.7,2.6,2.6,3.5,3.9,3.9,4.2
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,35.4,40.3,46.8,43.1,47.1,46.6,52.6,49.1
Shares_Diluted,21.4104,21.4104,21.5242,21.476,21.526,21.5943,21.7072,21.7096
Total_Assets,130.6,136.5,141.0,145.6,154.2,136.3,122.6,145.7
Total_Liabilities,80.0,81.8,83.3,90.1,92.9,89.6,71.8,58.6
