AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,24.3,29.2,33.6,39.2,21.4,23.7,4.4,2.4,2.9,2.6,3.0,7.1
Current_Liabilities,2.1,7.8,6.7,18.7,48.6,44.5,3.1,1.7,1.2,0.8,0.9,11.0
Diluted_EPS,0.014,-0.187,0.345,0.741,-0.297,-2.404,-0.197,-0.161,-0.064,-0.079,-0.213,-0.606
Goodwill_Intangibles,6.5,6.4,6.5,20.2,20.1,20.2,2.4,1.9,1.9,0.0,0.0,0.0
Inventory,3.5,3.4,3.4,3.3,1.6,1.4,1.2,1.2,1.0,0.5,0.0,0.0
LT_Debt,0.4,0.4,0.5,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.0
Revenue,2.4,2.0,1.6,1.9,2.0,1.5,1.5,1.5,0.9,0.5,0.5,0.5
Shares_Diluted,33.2055,33.1859,37.3757,32.1551,26.9811,18.6853,17.7629,15.2385,15.2385,14.0357,9.5296,13.9341
Total_Assets,32.8,37.6,42.1,60.2,42.4,45.1,7.1,4.8,5.2,2.9,3.2,7.1
Total_Liabilities,2.5,8.2,7.2,19.0,48.9,44.7,3.3,1.8,1.3,0.9,1.0,11.0
