AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,445.0,414.3,408.5,397.2,408.6,386.9,385.7,369.8,347.7,370.9,374.4,361.9,352.1,338.2,350.1,367.5
Current_Liabilities,190.6,169.6,183.3,162.8,171.4,140.1,157.0,110.3,107.1,123.7,126.4,107.9,108.7,105.8,111.3,102.0
Diluted_EPS,0.323,0.18,-0.084,0.172,0.049,0.411,-0.069,0.372,-0.171,0.078,-0.008,0.207,0.18600000000000005,-0.012,0.04,0.306
Goodwill_Intangibles,52.9,55.2,55.4,56.4,57.7,58.7,59.6,35.4,34.8,33.1,35.2,34.7,35.2,35.4,35.3,36.2
Inventory,252.1,229.4,204.7,175.4,167.5,155.4,152.1,127.5,133.6,130.1,122.7,123.6,136.8,147.5,158.5,158.8
LT_Debt,10.4,12.3,6.2,6.3,6.6,17.2,20.7,6.9,7.0,7.0,7.9,8.0,8.0,7.2,7.1,7.5
Revenue,180.3,170.4,171.1,163.3,163.5,146.0,136.9,123.9,99.0,126.6,133.9,142.8,141.1,128.2,142.9,147.7
Shares_Diluted,34.5243,34.5614,34.432,34.5291,34.54,34.4894,34.4416,34.4536,34.4124,34.4485,34.3978,34.4426,34.4258,34.367,34.4433,34.3948
Total_Assets,872.8,861.8,867.7,842.4,828.5,810.0,820.9,710.7,688.9,700.3,703.9,694.2,688.7,676.4,616.9,632.4
Total_Liabilities,360.0,353.3,367.8,336.0,325.9,302.5,328.0,214.4,207.5,217.8,220.6,206.5,207.6,202.2,144.8,156.0
