AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,1262.0,1284.2,1298.3,1356.8,1408.1,1427.6,1667.4,892.5,1128.0,366.6,709.6,288.6,298.7,186.0,234.6
Current_Liabilities,203.2,195.8,202.4,244.5,213.2,196.7,195.2,181.9,149.1,154.6,98.0,87.4,90.7,82.6,74.6
Diluted_EPS,-0.663,-7.279,-0.721,-0.914,-1.042,-0.597,-0.575,-0.509,-0.446,-0.512,-0.27,-0.28,-0.267,-0.236,-0.149
Goodwill_Intangibles,2245.0,2275.4,3306.8,3349.6,3395.6,3429.8,2639.4,2127.9,1586.7,1613.4,281.3,273.3,268.2,137.9,82.3
Inventory,17.3,13.7,13.5,11.6,10.2,6.0,4.0,4.6,2.1,2.0,1.4,0.8,1.2,0.5,0.5
LT_Debt,25.1,26.3,26.1,28.2,71.4,73.9,71.3,71.9,66.2,65.9,57.3,55.7,55.4,15.8,14.9
Revenue,248.8,254.9,248.1,234.9,198.0,206.3,179.9,156.5,108.4,75.8,59.8,46.7,46.5,41.4,35.1
Shares_Diluted,151.7586,151.188,149.6887,148.9733,148.4733,148.1716,138.7966,130.8822,123.8654,109.5636,94.9943,92.4644,89.0853,85.6618,84.9342
Total_Assets,3604.7,3655.9,4697.4,4798.6,4889.5,4944.2,4380.0,3087.4,2768.9,2034.3,1028.5,606.7,612.8,356.3,346.0
Total_Liabilities,231.4,225.7,234.1,282.6,298.1,280.8,284.9,273.4,224.9,236.0,170.9,166.4,172.0,109.8,101.1
