AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,0.1,0.1,0.1,0.7,1.1,1.6,0.7,0.1,0.1,0.0,,,,
Current_Liabilities,0.9,0.4,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,,,,
Diluted_EPS,-0.049,-0.05,-0.04,-0.048,-0.029,-0.024,-0.037,-0.015,-0.009,-0.006,-0.003,-0.001,-0.002,0.0
Goodwill_Intangibles,0.5,0.5,0.4,0.3,0.2,0.1,0.1,0.1,0.1,0.0,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,27.3465,26.3056,29.4171,19.4123,19.3877,19.3356,14.0658,13.4002,13.0702,13.0702,,,,
Total_Assets,0.6,0.7,0.5,1.0,1.4,1.7,0.8,0.2,0.1,0.1,,,,
Total_Liabilities,0.9,0.4,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,,,,
