AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,23.6,26.0,17.2,22.3,22.5,6.5,41.5,34.1,33.7,35.8,36.3,43.9,48.2
Current_Liabilities,23.4,25.9,8.7,13.6,11.0,2.6,37.9,7.5,6.7,7.4,7.8,9.9,7.6
Diluted_EPS,-0.258,-2.751,-0.339,0.15,-0.583,-2.525,14.301,-0.736,-0.347,-0.001,0.449,-0.046,0.65
Goodwill_Intangibles,39.8,41.1,33.3,34.4,34.6,4.4,4.5,4.6,4.7,4.9,3.5,3.6,
Inventory,5.7,6.1,1.8,1.3,1.6,0.2,0.1,7.9,8.2,8.7,9.8,9.9,8.1
LT_Debt,8.2,7.8,1.3,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,22.1,13.6,7.7,5.9,0.2,1.7,1.8,0.0,0.0,2.8,3.4,2.0,9.2
Shares_Diluted,9.9196,8.817,7.4356,9.7885,3.2315,0.6077,0.6019,3.075,3.075,2.3297,0.5847,9.3397,2.3164
Total_Assets,71.8,74.7,51.2,58.6,59.8,20.1,57.0,52.0,53.1,55.6,55.7,57.4,56.8
Total_Liabilities,46.8,47.5,21.0,25.9,28.5,3.1,38.4,8.1,7.4,8.1,8.5,10.4,7.9
