AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
Current_Assets,17.3,14.7,0.2,0.5,0.2,2.3,4.2,5.2
Current_Liabilities,18.1,14.9,12.5,33.5,24.2,23.7,24.9,19.9
Diluted_EPS,-0.151,-0.096,0.085,-0.172,0.001,0.004,-0.177,-0.223
Goodwill_Intangibles,5.7,5.8,2.4,2.5,2.6,2.6,2.7,2.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,138.3,92.4,15.6,0.0,0.0,1.0,1.0,1.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,35.85,35.589,64.0775,34.4532,34.1529,34.1546,34.1529,34.1529
Total_Assets,211.8,167.0,9.6,9.4,6.0,6.4,7.0,8.0
Total_Liabilities,233.5,183.3,28.1,33.5,24.2,24.7,25.9,20.9
