AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,176.4,211.1,248.3,274.4,194.8,222.2,218.9,244.6,244.6,150.0,100.8,99.5,95.0,119.7,94.4,109.8,127.2,130.0,46.9
Current_Liabilities,33.9,37.3,44.0,56.0,62.2,69.5,71.4,72.3,62.2,66.7,44.9,34.0,36.6,39.8,34.6,31.5,40.2,43.2,12.8
Diluted_EPS,-0.231,-0.241,-0.119,-0.142,-0.145,-0.203,-0.154,-0.169,0.012,-0.16,-0.069,-0.162,-0.114,-0.211,-0.207,-0.1969999999999999,0.036,0.166,-0.222
Goodwill_Intangibles,0.1,0.1,1.7,1.7,1.7,1.7,1.8,1.8,1.7,1.7,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.1
Inventory,0.7,0.7,0.7,0.6,0.5,0.5,0.7,0.7,0.4,0.2,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.3,0.4
LT_Debt,11.3,12.8,14.2,15.8,17.2,18.8,11.2,11.4,10.6,0.7,0.5,0.3,0.4,0.6,0.6,0.7,1.5,2.0,2.6
Revenue,4.8,12.1,16.0,7.9,8.6,11.1,9.4,10.4,11.6,9.6,10.4,3.0,5.3,4.4,2.5,4.7,13.9,26.6,0.4
Shares_Diluted,149.3393,149.3393,149.3393,147.3263,123.4442,122.3732,119.7867,119.6452,116.2045,92.4158,86.0309,79.1897,76.2499,69.6566,62.4436,62.4394,62.4301,61.8215,63.2632
Total_Assets,180.9,215.9,254.6,280.9,208.1,242.4,237.3,267.1,269.1,174.7,107.3,105.9,101.5,127.0,101.5,117.6,134.5,136.2,57.3
Total_Liabilities,46.2,51.3,59.5,73.3,81.7,96.0,93.1,104.6,101.2,103.2,60.6,63.5,68.9,83.3,75.1,78.7,82.5,89.2,15.4
