AAII_QTR_DATA,01/28/2023,10/29/2022,07/30/2022,04/30/2022,01/29/2022,10/30/2021,07/31/2021,05/01/2021,01/30/2021,10/24/2020,07/25/2020,04/25/2020,01/25/2020,10/26/2019,07/27/2019,04/27/2019,01/26/2019,10/27/2018
Current_Assets,1492.7,1513.0,1433.8,1370.0,1356.1,1449.0,1477.7,1498.1,1168.6,1265.5,1306.6,1930.9,1258.3,1411.9,1307.8,1178.5,1096.4,1148.9
Current_Liabilities,469.6,471.1,432.1,395.7,381.8,393.2,447.5,436.1,448.5,463.7,411.3,428.3,323.0,364.8,357.0,341.7,285.0,304.0
Diluted_EPS,0.828,1.802,1.465,0.649,0.026,0.938,0.588,0.029,-0.133,1.046,1.152,-1.026,-0.355,0.7609999999999999,0.94,0.449,-0.384,0.8740000000000001
Goodwill_Intangibles,359.1,362.6,366.5,370.4,374.3,378.3,382.5,387.1,391.8,397.0,402.0,407.2,465.7,470.9,476.2,481.5,486.9,492.3
Inventory,115.0,107.1,98.9,94.1,81.3,69.9,69.7,71.1,70.8,70.8,77.8,92.6,98.3,104.9,107.4,105.2,94.4,90.8
LT_Debt,807.4,811.4,815.3,819.3,823.3,827.2,831.2,835.2,501.6,490.0,665.5,1363.9,844.4,970.2,932.3,867.4,867.6,867.8
Revenue,917.5,1042.4,972.3,876.3,761.5,854.0,787.6,727.5,750.7,810.3,823.9,814.3,737.6,884.1,884.2,833.7,748.6,848.2
Shares_Diluted,29.9646,29.9788,29.9434,30.1196,30.5902,30.6147,30.8725,31.2995,31.4281,32.4253,32.1281,31.6035,31.5516,31.8268,31.8203,31.7865,31.359,31.8345
Total_Assets,2313.3,2305.3,2206.4,2132.1,2118.2,2204.7,2241.9,2263.0,1944.2,2065.1,2144.7,2812.9,2217.6,2395.6,2328.4,2211.2,2097.5,2133.2
Total_Liabilities,1444.5,1446.7,1409.4,1373.8,1359.7,1393.9,1461.4,1453.1,1132.9,1151.9,1270.9,1979.0,1349.0,1515.4,1474.9,1390.0,1293.3,1316.4
