AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,10.1,11.5,16.0,19.9,24.3,29.7,36.5,30.0,34.7,37.4,23.7,24.1,24.9,14.9,15.7,22.2,14.1,15.7,11.8
Current_Liabilities,4.7,5.6,5.3,5.7,5.8,6.8,6.9,6.8,6.9,6.7,7.7,4.4,5.8,5.5,3.7,2.3,1.9,1.8,1.0
Diluted_EPS,-1.737,-3.696,-11.473,-24.76,-19.605,-15.691,-3.413,0.716,-0.244,-0.182,-0.122,-0.176,0.396,0.45,0.402,-1.194,-1.795,-0.208,-0.053
Goodwill_Intangibles,17.3,17.6,17.8,30.1,61.2,61.4,79.7,76.3,76.3,76.3,76.3,76.3,76.3,76.3,76.3,77.7,79.9,80.0,3.2
Inventory,4.5,4.7,4.3,4.3,4.7,4.9,5.0,4.7,4.3,4.4,4.6,6.4,6.6,5.3,4.3,3.1,2.1,1.1,0.1
LT_Debt,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.6,0.7,0.6,1.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0
Revenue,6.2,6.1,7.9,8.6,19.0,9.3,9.8,10.6,11.8,12.3,11.7,10.6,9.4,10.1,8.7,8.0,6.1,0.5,0.5
Shares_Diluted,1.3456,1.3411,1.3624,1.318,1.317,1.2849,1.2773,1.365,53.4716,52.1309,52.3277,51.3356,37.3365,28.5539,27.7921,23.1938,18.8897,10.134,7.7426
Total_Assets,33.7,35.7,40.8,57.1,93.0,99.3,124.9,115.5,121.1,124.1,110.8,111.3,112.6,101.8,94.5,100.9,94.8,96.4,15.0
Total_Liabilities,7.9,9.1,9.4,10.5,13.0,14.9,21.7,26.2,35.2,38.4,31.7,27.7,20.4,46.3,56.9,75.5,109.5,79.6,2.4
