AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,22.9,27.5,25.9,28.1,35.6,20.7,20.0,21.3,16.8,18.6,15.1,14.1,17.1,17.9,15.1
Current_Liabilities,22.0,22.2,16.9,15.9,19.2,23.7,20.5,20.3,18.5,17.8,21.2,20.7,20.7,17.1,15.6
Diluted_EPS,-0.258,-0.214,-0.21,-0.244,-0.271,-0.289,-0.137,-0.051,-0.197,-0.138,-0.022000000000000002,-0.365,-0.098,0.005,0.247
Goodwill_Intangibles,8.4,8.8,8.9,9.4,9.5,9.6,9.4,9.3,9.5,10.3,10.0,10.5,11.1,11.2,11.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,3.5,3.3
Revenue,4.9,5.9,6.4,5.9,5.8,6.9,6.6,9.3,6.2,6.2,6.7,5.4,7.1,6.9,5.7
Shares_Diluted,18.014,17.982,17.872,17.741,16.443,13.783,13.579,13.534,13.552,12.114,9.913,9.861,9.687999999999999,9.58,9.709
Total_Assets,32.0,37.1,35.8,38.6,46.1,31.4,31.7,33.0,28.9,31.7,28.2,26.8,30.5,30.3,28.3
Total_Liabilities,23.9,24.5,20.0,19.4,23.4,28.5,26.2,26.3,21.7,21.5,25.4,23.8,23.8,23.3,21.4
