AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,937.0,757.0,606.9,658.9,611.2,686.8,696.5,732.8
Current_Liabilities,1592.6,1602.1,607.5,692.7,910.4,1060.8,919.9,949.2
Diluted_EPS,5.629,-6.676,-0.989,-4.464,7.999,-32.058,8.222,-45.028
Goodwill_Intangibles,231.6,234.5,351.3,358.3,362.4,371.0,444.4,446.1
Inventory,10.8,6.4,19.4,24.7,15.4,9.4,25.9,31.3
LT_Debt,1.0,1.6,515.2,496.0,519.3,528.5,500.4,504.7
Revenue,608.7,957.2,540.1,649.6,686.0,675.7,658.5,1438.6
Shares_Diluted,48.9196,57.4346,48.0435,11.48,9.8951,4.5933,4.5885,4.5799
Total_Assets,1311.3,1091.8,1069.0,1137.7,1112.0,1215.8,1297.2,1561.9
Total_Liabilities,1622.4,1686.2,1284.5,1308.0,1524.6,1710.7,1559.6,1866.9
